ID,Variantes,Codigo EAN,Detalle,Deta,Stock,Ver stk,Precio,Oferta,Publica,Envio,Moneda,Verificación,Proveedor
18902|17456,5,7794740160300,DOROTHY GRAY BASE ANTI AGE,Precio sin impuestos nacionales      20.992,2,1,23300,,1,1,,MjAyNC0xMi0xNSAxMjowNzo0OQ==,ITALCOSMETICA S.A. DOROTY
18904|17456,5,7794740160317,DOROTHY GRAY BASE ANTI AGE,Precio sin impuestos nacionales      20.992,2,1,23300,,1,1,,MjAyMy0wMy0yOSAyMTozNTozOQ==,ITALCOSMETICA S.A. DOROTY
27886|17456,5,7794740060709,DOROTHY GRAY BASE ANTI AGE,Precio sin impuestos nacionales      20.992,2,1,23300,,1,1,,MjAyNS0wOC0wOSAxMzozMDoxNw==,ITALCOSMETICA S.A. DOROTY
17474,,17474,DOROTHY GRAY BASE FRESH,Precio sin impuestos nacionales      12.727,0,1,15400,,1,1,ARS,MjAyNS0xMi0xMCAyMTo0Nzo1OQ==,LOREAL ARG. SA (MB)
17268,,041554209440,MAYBELLINE DELINEADOR STILETTO,Precio sin impuestos nacionales      13.698,2,1,25500,16575,1,1,ARS,MjAyNi0wNC0wOSAxODoxMjowMg==,LOREAL ARG. SA (MB)
17270,,3600531638948,MAYBELLINE DELINEADOR TATTOO SMOKEY,Precio sin impuestos nacionales      12.691,2,1,23625,15356,1,1,ARS,MjAyNi0wNC0wOSAxODoxMjowMg==,LOREAL ARG. SA (MB)
17776,6,,REVLON ESMALTE ULTRA HD SNAP,Precio sin impuestos nacionales      12.149,0,1,14700,,1,1,ARS,MjAyNi0wNC0wNiAyMDoyNTo0NA==,NEW REVLON ARG. SA
17778|17776,6,309970136239,REVLON ESMALTE ULTRA HD SNAP,Precio sin impuestos nacionales      12.149,2,1,14700,,1,1,,MjAyMy0wNS0wNCAxNjoxMzowNA==,NEW REVLON ARG. SA
17782|17776,6,309970136420,REVLON ESMALTE ULTRA HD SNAP,Precio sin impuestos nacionales      12.149,1,1,14700,,1,1,,MjAyNS0xMi0xNSAxODowMDoyMg==,NEW REVLON ARG. SA
17786|17776,6,309970139582,REVLON ESMALTE ULTRA HD SNAP,Precio sin impuestos nacionales      12.149,2,1,14700,,1,1,,MjAyNS0wMS0xMyAyMDozNDo1Ng==,NEW REVLON ARG. SA
17788|17776,6,309970139605,REVLON ESMALTE ULTRA HD SNAP,Precio sin impuestos nacionales      12.149,2,1,14700,,1,1,,MjAyMi0wNS0yMyAyMzowNTozMQ==,NEW REVLON ARG. SA
23732|17776,6,309970139551,REVLON ESMALTE ULTRA HD SNAP,Precio sin impuestos nacionales      12.149,2,1,14700,,1,1,,MjAyNC0wMy0xNyAwMDowNjowNQ==,NEW REVLON ARG. SA
23734|17776,6,309970139629,REVLON ESMALTE ULTRA HD SNAP,Precio sin impuestos nacionales      12.149,0,1,14700,,1,1,,MjAyNi0wMS0wNiAxOToxMjo0Mg==,NEW REVLON ARG. SA
17792,7,,REVLON LABIAL LIQUIDO SATIN INK,Precio sin impuestos nacionales      14.405,0,1,24900,17430,1,1,ARS,MjAyNi0wNC0wNiAyMDoyNTo0NA==,NEW REVLON ARG. SA
17794|17792,7,309970117078,REVLON LABIAL LIQUIDO SATIN INK,Precio sin impuestos nacionales      14.405,2,1,24900,17430,1,1,,MjAyNC0xMS0wNiAxMTo1OTo0MQ==,NEW REVLON ARG. SA
17796|17792,7,309970117085,REVLON LABIAL LIQUIDO SATIN INK,Precio sin impuestos nacionales      14.405,2,1,24900,17430,1,1,,MjAyNS0xMC0wMSAyMDowODowMw==,NEW REVLON ARG. SA
17798|17792,7,309970117092,REVLON LABIAL LIQUIDO SATIN INK,Precio sin impuestos nacionales      14.405,2,1,24900,17430,1,1,,MjAyNS0xMC0yNyAxNjoyNDozMA==,NEW REVLON ARG. SA
17800|17792,7,309970117160,REVLON LABIAL LIQUIDO SATIN INK,Precio sin impuestos nacionales      14.405,2,1,24900,17430,1,1,,MjAyNC0wMy0wMSAyMDozMjowOA==,NEW REVLON ARG. SA
17802|17792,7,309970117177,REVLON LABIAL LIQUIDO SATIN INK,Precio sin impuestos nacionales      14.405,2,1,24900,17430,1,1,,MjAyNC0wMy0wMSAyMDozMjowOA==,NEW REVLON ARG. SA
17806|17792,7,309970131159,REVLON LABIAL LIQUIDO SATIN INK,Precio sin impuestos nacionales      14.405,2,1,24900,17430,1,1,,MjAyNC0xMS0wNiAxMTo1OTo0MQ==,NEW REVLON ARG. SA
27686|17792,7,309970117023,REVLON LABIAL LIQUIDO SATIN INK,Precio sin impuestos nacionales      14.405,2,1,24900,17430,1,1,,MjAyNS0wOC0wOCAxMjo1NzoyOQ==,NEW REVLON ARG. SA
451,,7794490630511,ETIQUET DESODORANTE BOLILLA HOMBRE,Precio sin impuestos nacionales      1.388,3,1,2100,1680,1,1,ARS,MjAyNi0wMy0xOCAxOTo1NDowMw==,HALEON ARGENTINA SA
453,,7794640170164,ETIQUET DESODORANTE BOLILLA  MEN ACTIV,Precio sin impuestos nacionales      1.388,0,1,2100,1680,1,1,ARS,MjAyNi0wMy0yMiAwOTowMjo1Mw==,HALEON ARGENTINA SA
509,,7794640630491,ETIQUET DESODORANTE BOLILLA BLUE ICE,Precio sin impuestos nacionales      1.388,3,1,2100,1680,1,1,ARS,MjAyNi0wMy0xOCAxOTo1NDowMw==,HALEON ARGENTINA SA
511,,7794640630507,ETIQUET DESODORANTE BOLILLA SPORT,Precio sin impuestos nacionales      1.388,3,1,2100,1680,1,1,ARS,MjAyNi0wMy0xOCAxOTo1NDowMw==,HALEON ARGENTINA SA
8371,,7794490630245,ETIQUET DESODORANTE BOLILLA CLASICO,Precio sin impuestos nacionales      1.388,3,1,2100,1680,1,1,ARS,MjAyNi0wMy0xOCAxOTo1NDowMw==,HALEON ARGENTINA SA
17858,,7794640172731,COREGA MAXIMO SELLADO SIN SABOR X70 GRS,Precio sin impuestos nacionales      13.140,3,1,15900,,1,1,ARS,MjAyNi0wMy0xOCAxOTo1NDowMw==,HALEON ARGENTINA SA
17882,,7794740560056,DOROTHY GRAY SKIN SECRETS AGUA MICELAR,Precio sin impuestos nacionales      7.934,2,1,12800,9600,1,1,ARS,MjAyNi0wNC0wOSAxODoyMjowMw==,ITALCOSMETICA S.A. DOROTY
17892,,7794740560094,DOROTHY GRAY SKIN SECRETS CREMA GEL ANTI STRESS,Precio sin impuestos nacionales      20.661,2,1,25000,,1,1,ARS,MjAyNi0wNC0wOSAxODoyMjowMw==,ITALCOSMETICA S.A. DOROTY
725,,7794740307385,CLARIDGE ACONDICIONADOR BTX CAPILAR X 400,Precio sin impuestos nacionales      8.182,3,1,9900,,1,1,ARS,MjAyNi0wMy0xNiAyMToyMjo1NQ==,ITALCOSMETICA S.A.
7687,,7794740798558,DOROTHY GRAY ACONDICIONADOR BTX,Precio sin impuestos nacionales      4.959,2,1,8000,6000,1,1,ARS,MjAyNi0wNC0wOSAxODoyMjowMw==,ITALCOSMETICA S.A. DOROTY
7689,,7794740798565,DOROTHY GRAY ACONDICIONADOR KERATINA,Precio sin impuestos nacionales      4.959,2,1,8000,6000,1,1,ARS,MjAyNi0wNC0xNSAxNzoxODoxNQ==,ITALCOSMETICA S.A. DOROTY
7697,,7794740798503,DOROTHY GRAY SHAMPOO BTX,Precio sin impuestos nacionales      4.959,2,1,8000,6000,1,1,ARS,MjAyNi0wNC0wOSAxODoyMjowMw==,ITALCOSMETICA S.A. DOROTY
7699,,7794740798510,DOROTHY GRAY SHAMPOO KERATINA,Precio sin impuestos nacionales      4.959,2,1,8000,6000,1,1,ARS,MjAyNi0wNC0xNSAxNzoxODoxNQ==,ITALCOSMETICA S.A. DOROTY
7703,,7794740798732,DOROTHY GRAY BAÑO CREMA BTX,Precio sin impuestos nacionales      6.074,2,1,9800,7350,1,1,ARS,MjAyNi0wNC0wOSAxODoyMjowMw==,ITALCOSMETICA S.A. DOROTY
7705,,7794740091284,DOROTHY GRAY CREMA CUERPO MODELA,Precio sin impuestos nacionales      7.438,2,1,9000,,1,1,ARS,MjAyNi0wNC0wOSAxODoyMjowMw==,ITALCOSMETICA S.A. DOROTY
7707,,7794740091291,DOROTHY GRAY CREMA CUERPO HIDRATANTE,Precio sin impuestos nacionales      7.438,2,1,9000,,1,1,ARS,MjAyNi0wNC0wOSAxODoyMjowMw==,ITALCOSMETICA S.A. DOROTY
7709,,7794740091314,DOROTHY GRAY CREMA CUERPO ULTRA RICA,Precio sin impuestos nacionales      7.438,3,1,9000,,1,1,ARS,MjAyNi0wNC0wOSAxODoyMjowNA==,ITALCOSMETICA S.A. DOROTY
7711,,7794740096470,DOROTHY GRAY BODY SPLASH CITRIC,Precio sin impuestos nacionales      10.744,3,1,13000,,1,1,ARS,MjAyNi0wNC0wOSAxODoyMjowNA==,ITALCOSMETICA S.A. DOROTY
7713,,7794740096166,DOROTHY GRAY BODY SPLASH SEXY,Precio sin impuestos nacionales      10.744,0,1,13000,,0,1,ARS,MjAyNi0wNC0wOSAxODoyMjowNA==,ITALCOSMETICA S.A. DOROTY
7739,,7794740998682,DOROTHY GRAY RUBOR CREMOSO,Precio sin impuestos nacionales      9.793,2,1,15800,11850,1,1,ARS,MjAyNi0wNC0wOSAxODoyMjowNA==,ITALCOSMETICA S.A. DOROTY
7745,,7794740964199,DOROTHY GRAY DELINEADOR LIQUIDO PRUEBA AGUA,Precio sin impuestos nacionales      10.041,2,1,16200,12150,1,1,ARS,MjAyNi0wNC0wOSAxODoyMjowNA==,ITALCOSMETICA S.A. DOROTY
7765,,7794740864383,DOROTHY GRAY MASCARA PESTAÑAS XXL,Precio sin impuestos nacionales      14.876,2,1,18000,,1,1,ARS,MjAyNi0wNC0wOSAxODoyMjowNA==,ITALCOSMETICA S.A. DOROTY
7767,,7794740864482,DOROTHY GRAY MASCARA PESTAÑAS 3D PRUEBA AGUA,Precio sin impuestos nacionales      14.876,2,1,18000,,1,1,ARS,MjAyNi0wNC0wOSAxODoyMjowNA==,ITALCOSMETICA S.A. DOROTY
7777,,7794740998484,DOROTHY GRAY AUTOBRONCEANTE,Precio sin impuestos nacionales      13.636,2,1,16500,,1,1,ARS,MjAyNi0wNC0wOSAxODoyMjowNA==,ITALCOSMETICA S.A. DOROTY
7779,,7794740161895,DOROTHY GRAY PRE BASE,Precio sin impuestos nacionales      17.851,2,1,21600,,1,1,ARS,MjAyNi0wNC0wOSAxODoyMjowNA==,ITALCOSMETICA S.A. DOROTY
11773,,7794740963994,DOROTHY GRAY DELINEADOR OJOS GEL,Precio sin impuestos nacionales      11.591,2,1,18700,14025,1,1,ARS,MjAyNi0wNC0wOSAxODoyMjowNA==,ITALCOSMETICA S.A. DOROTY
11777,,7794740864376,DOROTHY GRAY MASCARA PESTAÑAS ARQUITECT NEGRA,Precio sin impuestos nacionales      11.157,2,1,18000,13500,1,1,ARS,MjAyNi0wNC0wOSAxODoyMjowNA==,ITALCOSMETICA S.A. DOROTY
17860,,7794740560506,DOROTHY GRAY CALCIUM ANTI AGE DIA,Precio sin impuestos nacionales      27.355,2,1,33100,,1,1,ARS,MjAyNi0wNC0wOSAxODoyMjowNA==,ITALCOSMETICA S.A. DOROTY
17862,,7794740560513,DOROTHY GRAY CALCIUM ANTI AGE NOCHE,Precio sin impuestos nacionales      28.182,2,1,34100,,1,1,ARS,MjAyNi0wNC0wOSAxODoyMjowNA==,ITALCOSMETICA S.A. DOROTY
17864,,7794740998767,DOROTHY GRAY CALCIUM CONTORNO OJOS Y LABIOS,Precio sin impuestos nacionales      23.967,2,1,29000,,1,1,ARS,MjAyNi0wNC0wOSAxODoyMjowNA==,ITALCOSMETICA S.A. DOROTY
17880,,7794740560605,DOROTHY GRAY LASER LIFT DESPIGMENT,Precio sin impuestos nacionales      23.223,2,1,28100,,1,1,ARS,MjAyNi0wNC0wOSAxODoyMjowNA==,ITALCOSMETICA S.A. DOROTY
17884,,7794740560100,DOROTHY GRAY SKIN SECRETS CREMA ANTI AGE,Precio sin impuestos nacionales      24.298,2,1,29400,,1,1,ARS,MjAyNi0wNC0wOSAxODoyMjowNA==,ITALCOSMETICA S.A. DOROTY
17888,,7794740560018,DOROTHY GRAY SKIN SECRETS CREMA LIMPIEZA,Precio sin impuestos nacionales      11.467,2,1,18500,13875,1,1,ARS,MjAyNi0wNC0wOSAxODoyMjowNA==,ITALCOSMETICA S.A. DOROTY
17890,,7794740560032,DOROTHY GRAY SKIN SECRETS DEMAQUILLANTE DUAL,Precio sin impuestos nacionales      12.810,2,1,15500,,1,1,ARS,MjAyNi0wNC0wOSAxODoyMjowNA==,ITALCOSMETICA S.A. DOROTY
17894,,7794740998743,DOROTHY GRAY SKIN SECRETS GEL LIMPIEZA,Precio sin impuestos nacionales      15.289,2,1,18500,,1,1,ARS,MjAyNi0wNC0wOSAxODoyMjowNA==,ITALCOSMETICA S.A. DOROTY
17896,,7794740560117,DOROTHY GRAY SKIN SECRETS SERUM ANTI STRESS,Precio sin impuestos nacionales      17.992,2,1,31100,21770,1,1,ARS,MjAyNi0wNC0wOSAxODoyMjowNA==,ITALCOSMETICA S.A. DOROTY
17898,,7794740560049,DOROTHY GRAY SKIN SECRETS TONICO REHIDRATANTE,Precio sin impuestos nacionales      12.211,2,1,19700,14775,1,1,ARS,MjAyNi0wNC0wOSAxODoyMjowNA==,ITALCOSMETICA S.A. DOROTY
17900,,7794740560223,DOROTHY GRAY AGUA TERMAL AVENA Y MIEL,Precio sin impuestos nacionales      16.694,2,1,20200,,1,1,ARS,MjAyNi0wNC0wOSAxODoyMjowNA==,ITALCOSMETICA S.A. DOROTY
17918,,7790375269715,BAGOVIT ACONDICIONADOR BRILLO X 350,Precio sin impuestos nacionales      4.917,3,1,8500,5950,1,1,ARS,MjAyNi0wNC0xMyAxMjo0NTo0NQ==,LABORATORIOS BAGO SA
17946,,7798322501734,CHEEKY BABY X 100,Precio sin impuestos nacionales      18.099,2,1,21900,,1,1,ARS,MjAyNi0wMy0wNSAyMzo1Mjo1Ng==,LOVAL SA
17948,,7798322501758,CHEEKY BOYS X 100,Precio sin impuestos nacionales      18.099,2,1,21900,,1,1,ARS,MjAyNi0wMy0wNSAyMzo1Mjo1Ng==,LOVAL SA
17950,,7798322501666,CHEEKY CUTE BABY X 100,Precio sin impuestos nacionales      14.793,3,1,17900,,1,1,ARS,MjAyNi0wMy0wNSAyMzo1Mjo1Ng==,LOVAL SA
17920,,7790375269722,BAGOVIT ACONDICIONADOR COLOR RADIANTE X 350,Precio sin impuestos nacionales      7.025,3,1,8500,,1,1,ARS,MjAyNi0wNC0xMyAxMjo0NTo0NQ==,LABORATORIOS BAGO SA
17922,,7790375269739,BAGOVIT ACONDICIONADOR NUTRICION X 350,Precio sin impuestos nacionales      7.025,3,1,8500,8500,1,1,ARS,MjAyNi0wNC0xMyAxMjo0NTo0NQ==,LABORATORIOS BAGO SA
4069,,7798175711632,BOOS DESODORANTE ACQUA,Precio sin impuestos nacionales      3.719,3,1,4500,,1,1,ARS,MjAyNi0wMS0xNCAxNjoyMzowNQ==,PADOC SA
4071,,7798175711649,BOOS DESODORANTE BLACK,Precio sin impuestos nacionales      3.719,6,1,4500,,1,1,ARS,MjAyNi0wMS0xNCAxNjoyMzowNQ==,PADOC SA
4077,,7798175712639,BOOS BLACK EDT x 100,Precio sin impuestos nacionales      30.579,3,1,37000,,1,1,ARS,MjAyNi0wMS0xNCAxNjoyMzowNQ==,PADOC SA
4079,,7798175712646,BOOS ACQUA EDT x 100 ,Precio sin impuestos nacionales      30.579,3,1,37000,,1,1,ARS,MjAyNi0wMS0xNCAxNjoyMzowNQ==,PADOC SA
4085,,7798175713476,BOOS RED EDT x 100,Precio sin impuestos nacionales      30.579,3,1,37000,,1,1,ARS,MjAyNi0wMS0xNCAxNjoyMzowNQ==,PADOC SA
4087,,7798175713513,BOOS DESODORANTE RED,Precio sin impuestos nacionales      3.719,3,1,4500,,1,1,ARS,MjAyNi0wMS0xNCAxNjoyMzowNQ==,PADOC SA
4089,,7798175714022,BOOS EDP FOREVER x 100,Precio sin impuestos nacionales      31.488,3,1,38100,,1,1,ARS,MjAyNi0wMy0xMCAwNjo0NTozMA==,PADOC SA
4091,,7798175714039,BOOS EDP MIDNIGHT x 100 ,Precio sin impuestos nacionales      31.488,3,1,38100,,1,1,ARS,MjAyNi0wMS0xNCAxNjoyMzowNQ==,PADOC SA
4099,,7798175718037,BOOS DESODORANTE INTENSE,Precio sin impuestos nacionales      4.628,6,1,5600,,1,1,ARS,MjAyNi0wMS0xNCAxNjoyMzowNQ==,PADOC SA
4101,,7798175718051,BOOS INTENSE EDT x 90 ,Precio sin impuestos nacionales      41.322,3,1,50000,,1,1,ARS,MjAyNi0wMS0xNCAxNjoyMzowNQ==,PADOC SA
4103,,7798175718419,BOOS EDT INTENSE MUJER X 90,Precio sin impuestos nacionales      41.322,2,1,50000,,1,1,ARS,MjAyNi0wMS0xNCAxNjoyMzowNQ==,PADOC SA
4105,,7798175718426,BOOS DESODORANTE INTENSE MUJER,Precio sin impuestos nacionales      4.628,3,1,5600,,1,1,ARS,MjAyNi0wMS0xNCAxNjoyMzowNQ==,PADOC SA
4107,,7798175718464,BOOS INTENSE NIGHT EDT X 90,Precio sin impuestos nacionales      41.322,3,1,50000,,1,1,ARS,MjAyNi0wMS0xNCAxNjoyMzowNQ==,PADOC SA
4109,,7798175718471,BOOS DESODORANTE INTENSE NIGHT,Precio sin impuestos nacionales      4.628,1,1,5600,,1,1,ARS,MjAyNi0wMS0xNCAxNjoyMzowNQ==,PADOC SA
4121,,7798175718792,BOOS EDT INTENSE LUMIERE X 90,Precio sin impuestos nacionales      41.322,3,1,50000,,1,1,ARS,MjAyNi0wMS0xNCAxNjoyMzowNQ==,PADOC SA
4143,,7798175719812,BOOS INTENSE BLUE EDT X90,Precio sin impuestos nacionales      41.322,2,1,50000,,1,1,ARS,MjAyNi0wMS0xNCAxNjoyMzowNQ==,PADOC SA
4145,,7798175719829,BOOS DESODORANTE INTENSE BLUE,Precio sin impuestos nacionales      4.628,2,1,5600,,1,1,ARS,MjAyNi0wMS0xNCAxNjoyMzowNg==,PADOC SA
4157,,7798332020201,BOOS EDP RAINBOW X100,Precio sin impuestos nacionales      31.488,3,1,38100,,1,1,ARS,MjAyNi0wMS0xNCAxNjoyMzowNg==,PADOC SA
4175,,7798332020430,BOOS EDT INTENSE ROSE X90,Precio sin impuestos nacionales      41.322,3,1,50000,,1,1,ARS,MjAyNi0wMS0xNCAxNjoyMzowNg==,PADOC SA
4181,,7798332020515,BOOS DESODORANTE INTENSE ROSE,Precio sin impuestos nacionales      4.628,3,1,5600,,1,1,ARS,MjAyNi0wMS0xNCAxNjoyMzowNg==,PADOC SA
17996,,7798175718877,BOOS DESODORANTE INTENSE LUMIERE,Precio sin impuestos nacionales      4.628,3,1,5600,,1,1,ARS,MjAyNi0wMS0xNCAxNjoyMzowNg==,PADOC SA
17998,,7798175719713,BOOS BLACK EXTREME WOMAN EDP X 100,Precio sin impuestos nacionales      41.653,2,1,50400,,1,1,ARS,MjAyNi0wMS0xNCAxNjoyMzowNg==,PADOC SA
4187,,7798332020607,WELLINGTON DESODORANTE BLUE,Precio sin impuestos nacionales      4.628,3,1,5600,,1,1,ARS,MjAyNi0wMS0xNCAxNjoyMzowNg==,PADOC SA
4189,,7798332020638,WELLINGTON BLUE EDP X90,Precio sin impuestos nacionales      38.843,3,1,47000,,1,1,ARS,MjAyNi0wMS0xNCAxNjoyMzowNg==,PADOC SA
15718,,7798332021642,WELLINGTON LEGEND AEROSOL X 1O5,Precio sin impuestos nacionales      4.628,3,1,5600,,1,1,ARS,MjAyNi0wMS0xNCAxNjoyMzowNg==,PADOC SA
15720,,7798332021635,WELLINGTON LEGEND EDT X 90,Precio sin impuestos nacionales      42.727,3,1,51700,,1,1,ARS,MjAyNi0wMS0xNCAxNjoyMzowNg==,PADOC SA
15728,,7798175719140,WELLINGTON DESODORANTE,Precio sin impuestos nacionales      4.628,3,1,5600,,1,1,ARS,MjAyNi0wMS0xNCAxNjoyMzowNg==,PADOC SA
16150,,7798175719126,WELLINGTON POLO X 90,Precio sin impuestos nacionales      38.843,3,1,47000,,1,1,ARS,MjAyNi0wMS0xNCAxNjoyMzowNg==,PADOC SA
18344,,7790520995551,BLEM AEROSOL CITRUS X 360,Precio sin impuestos nacionales      3.959,3,1,4790,,1,1,ARS,MjAyNi0wNC0xNiAxNDo1NjozNw==,SC JOHNSON ARG SAIC
15260,,7790520028891,BLEM AEROSOL LIMON X 360,Precio sin impuestos nacionales      4.876,3,1,5900,,1,1,ARS,MjAyNi0wNC0xNiAxNDo1NjozNw==,SC JOHNSON ARG SAIC
18122,,7790520997029,BLEM AEROSOL NARANJA GRANITO X 360,Precio sin impuestos nacionales      4.876,3,1,5900,,1,1,ARS,MjAyNi0wNC0xNiAxNDo1NjozNw==,SC JOHNSON ARG SAIC
18346,,7790520995568,BLEM AEROSOL FLORAL X 360,Precio sin impuestos nacionales      3.959,5,1,4790,,1,1,ARS,MjAyNi0wNC0xNiAxNzo0Mzo0Mg==,SC JOHNSON ARG SAIC
19256,,7798102150671,VALDEZ COLECCION PRIVADA LILAS Y NARCISO,Precio sin impuestos nacionales      27.066,2,1,32750,,1,1,ARS,MjAyNS0xMC0yNSAxMDo1Nzo1Mg==,MAISON DE LA PERFUMERIE
19258,,7798102150701,VALDEZ COLECCION PRIVADA NARANJA VAIN,Precio sin impuestos nacionales      27.066,2,1,32750,,1,1,ARS,MjAyNS0xMC0yNSAxMDo1Nzo1Mg==,MAISON DE LA PERFUMERIE
19260,,7798102150688,VALDEZ COLECCION PRIVADA ROSAS Y MUSK,Precio sin impuestos nacionales      27.066,2,1,32750,,1,1,ARS,MjAyNS0xMC0yNSAxMDo1Nzo1Mg==,MAISON DE LA PERFUMERIE
19294,,7790770602261,CALIPSO PD COLA LESS X 20,Precio sin impuestos nacionales      1.074,6,1,1300,,1,1,ARS,MjAyNi0wMi0wNSAxMDoyNDozNA==,ROMERO OSCAR ALEJANDRO
19298,,7790770601202,CALIPSO PD MULTIESTILO X20,Precio sin impuestos nacionales      0.992,6,1,1200,,1,1,ARS,MjAyNS0xMS0xOCAxMTo0NTo0Ng==,ROMERO OSCAR ALEJANDRO
19300,,7790770602186,CALIPSO PD NORMAL X 20,Precio sin impuestos nacionales      0.909,6,1,1100,,1,1,ARS,MjAyNS0xMS0xOCAxMTo0NTo0Ng==,ROMERO OSCAR ALEJANDRO
19306,,7790770602070,CALIPSO TOALLA  ALOE X8,Precio sin impuestos nacionales      0.826,5,1,1000,,1,1,ARS,MjAyNi0wNC0xNSAwOTowMzozMg==,ROMERO OSCAR ALEJANDRO
185,,7790770602117,CALIPSO TOALLAS NOCTURNAS C/ALAS x 8,Precio sin impuestos nacionales      1.488,0,1,1800,,0,1,ARS,MjAyNS0xMS0xOCAxMTo0NTo0Ng==,ROMERO OSCAR ALEJANDRO
19304,,7790770601080,CALIPSO TOALLA INCONTINENCIA X 8,Precio sin impuestos nacionales      2.149,6,1,2600,,1,1,ARS,MjAyNS0xMS0xOCAxMTo0NTo0Ng==,ROMERO OSCAR ALEJANDRO
19308,,7790770602094,CALIPSO TOALLA ANAT CON ALAS X 8,Precio sin impuestos nacionales      0.909,0,1,1100,,0,1,ARS,MjAyNS0xMS0xOCAxMTo0NTo0Ng==,ROMERO OSCAR ALEJANDRO
19548,,7798052948144,MING OPIUM EDP X 50,Precio sin impuestos nacionales      30.579,2,1,49800,,1,1,ARS,MjAyNS0wNC0xNiAxNjoxODowMg==,CARMESI SA
12317,,3274872357136,AQUA KENZO FEMME EDT X 50,Precio sin impuestos nacionales      113.058,1,1,136800,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyNzo1MA==,FACSA (KENZO)
19634,,7794640173165,HINDS ANTI AGE LIFT MANOS X90,Precio sin impuestos nacionales      3.711,3,1,4490,,1,1,ARS,MjAyNi0wMy0xOCAxOTo1NDowMw==,HALEON ARGENTINA SA
19636,,7794640173141,HINDS ANTI AGE LIFT X150,Precio sin impuestos nacionales      2.884,3,1,3490,,1,1,ARS,MjAyNi0wMy0xOCAxOTo1NDowMw==,HALEON ARGENTINA SA
19638,,7794640173158,HINDS ANTI AGE LIFT X250,Precio sin impuestos nacionales      4.950,3,1,5990,,1,1,ARS,MjAyNi0wMy0xOCAxOTo1NDowMw==,HALEON ARGENTINA SA
10435,,3348901181839,DIOR ADDICT EDP X  100 ,Precio sin impuestos nacionales      248.926,2,1,301200,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyNzo1MA==,FACSA (DIOR)
12321,,3348901206174,DIOR ADDICT EDT X 100,Precio sin impuestos nacionales      199.504,0,1,241400,,0,1,ARS,MjAyNi0wNC0xNCAwMDoyNzo1MA==,FACSA (DIOR)
19924,,8023277128804,GAMA AFEITADORA ABSOLU SHAVER,Precio sin impuestos nacionales      66.860,2,1,80900,,1,1,ARS,MjAyNi0wMi0xMyAyMzowOToxMg==,ARIMEX IMPORTADORA S.A
2243,,7791600030230,CIEL EDP x 80,Precio sin impuestos nacionales      15.372,3,1,18600,,1,1,ARS,MjAyNi0wNC0wOSAxNzo1MDo0Ng==,CANNON PUNTANA SA
2287,,7791600044053,DANIELLE COLONIA x 95,Precio sin impuestos nacionales      7.107,3,1,8600,,1,1,ARS,MjAyNi0wNC0wOSAxNzo1MDo0Ng==,CANNON PUNTANA SA
2289,,7791600045036,DANIELLE JOLIE COLONIA x 95,Precio sin impuestos nacionales      7.107,3,1,8600,,1,1,ARS,MjAyNi0wNC0wOSAxNzo1MDo0Ng==,CANNON PUNTANA SA
2349,,7791600064129,CIEL NUIT  EDP x 50,Precio sin impuestos nacionales      13.636,3,1,16500,,1,1,ARS,MjAyNi0wNC0wOSAxNzo1MDo0Ng==,CANNON PUNTANA SA
2351,,7791600064235,CIEL NUIT  EDP x 80,Precio sin impuestos nacionales      15.372,3,1,18600,,1,1,ARS,MjAyNi0wNC0wOSAxNzo1MDo0Ng==,CANNON PUNTANA SA
2355,,7791600064563,CIEL NUIT DESODORANTE x 186,Precio sin impuestos nacionales      4.298,3,1,5200,,1,1,ARS,MjAyNi0wNC0wOSAxNzo1MDo0Ng==,CANNON PUNTANA SA
2357,,7791600064822,CIEL NUIT COLONIA x 250,Precio sin impuestos nacionales      8.430,3,1,10200,,1,1,ARS,MjAyNi0wNC0wOSAxNzo1MDo0Ng==,CANNON PUNTANA SA
2365,,7791600066444,FLOWER ROSE DESODORANTE x 123,Precio sin impuestos nacionales      3.554,3,1,4300,,1,1,ARS,MjAyNi0wNC0wOSAxNzo1MDo0Ng==,CANNON PUNTANA SA
2421,,7791600154035,CIEL NOIR EDP x 50,Precio sin impuestos nacionales      17.521,3,1,21200,,1,1,ARS,MjAyNi0wNC0wOSAxNzo1MDo0Nw==,CANNON PUNTANA SA
2423,,7791600154141,CIEL NOIR EDP x 80,Precio sin impuestos nacionales      20.248,3,1,24500,,1,1,ARS,MjAyNi0wNC0wOSAxNzo1MDo0Nw==,CANNON PUNTANA SA
2425,,7791600154257,CIEL NOIR DESODORANTE x 123,Precio sin impuestos nacionales      3.636,3,1,4400,,1,1,ARS,MjAyNi0wNC0wOSAxNzo1MDo0Nw==,CANNON PUNTANA SA
2427,,7791600154363,CIEL NOIR DESODORANTE x 186,Precio sin impuestos nacionales      4.298,3,1,5200,,1,1,ARS,MjAyNi0wNC0wOSAxNzo1MDo0Nw==,CANNON PUNTANA SA
2429,,7791600154479,CIEL NOIR COLONIA x 250,Precio sin impuestos nacionales      8.430,3,1,10200,,1,1,ARS,MjAyNi0wNC0wOSAxNzo1MDo0Nw==,CANNON PUNTANA SA
